ID,Date,Amount
147,2024-03-10,52
436,2024-04-13,544
1955,2024-05-12,901
1808,2024-06-13,275
992,2024-05-17,628
781,2024-07-11,749
364,2024-04-30,527
1220,2024-05-02,212
212,2024-06-07,927
1100,2024-05-04,28
1274,2024-05-11,318
495,2024-06-28,123
772,2024-04-14,707
591,2024-04-13,578
1253,2024-01-15,136
678,2024-07-16,395
1559,2024-05-17,223
1948,2024-05-26,733
1102,2024-01-02,59
1369,2024-02-27,659
586,2024-01-21,422
1185,2024-06-25,65
1651,2024-06-25,775
1116,2024-01-02,769
700,2024-07-02,967
153,2024-02-05,498
957,2024-02-17,127
1227,2024-05-15,431
443,2024-02-25,231
431,2024-01-21,28
1505,2024-02-13,580
1511,2024-02-04,700
456,2024-07-24,998
515,2024-05-28,887
1200,2024-02-23,927
888,2024-04-30,987
613,2024-04-26,767
1194,2024-01-25,138
290,2024-01-05,796
1227,2024-05-10,409
1181,2024-03-02,863
1031,2024-03-06,401
1817,2024-02-23,497
221,2024-06-03,234
1819,2024-03-18,196
635,2024-03-21,785
1557,2024-03-04,86
510,2024-04-25,655
1149,2024-01-22,625
473,2024-05-19,745
734,2024-04-04,57
606,2024-05-27,368
1812,2024-07-16,752
989,2024-05-24,828
1399,2024-02-02,887
450,2024-03-13,184
1801,2024-05-11,730
1983,2024-01-11,885
1113,2024-07-19,311
530,2024-04-30,393
138,2024-01-25,21
1847,2024-04-15,997
1580,2024-01-30,972
1484,2024-06-27,321
199,2024-02-17,40
1562,2024-01-21,203
683,2024-04-09,341
1010,2024-01-17,198
1635,2024-01-26,626
475,2024-07-01,241
1399,2024-06-28,828
530,2024-01-19,242
1641,2024-06-16,997
1740,2024-07-21,710
317,2024-02-17,702
1492,2024-03-29,758
556,2024-04-04,911
1351,2024-05-04,192
322,2024-05-21,804
813,2024-06-27,584
163,2024-06-29,911
522,2024-03-24,342
1399,2024-05-10,886
1493,2024-02-13,687
949,2024-04-24,604
1840,2024-03-10,659
77,2024-05-11,924
1675,2024-04-05,895
1252,2024-05-20,243
1614,2024-02-04,170
532,2024-02-20,828
298,2024-06-02,276
311,2024-03-06,401
737,2024-07-12,260
267,2024-02-11,341
59,2024-04-24,446
1297,2024-04-13,42
1461,2024-03-24,852
876,2024-01-27,1
652,2024-07-15,322
1653,2024-02-07,504
339,2024-01-01,576
708,2024-01-28,788
882,2024-03-13,868
136,2024-01-07,630
491,2024-03-31,713
97,2024-04-23,82
120,2024-02-14,860
555,2024-06-03,446
1352,2024-05-02,932
376,2024-04-30,416
259,2024-07-21,272
1760,2024-02-05,945
853,2024-01-22,831
1791,2024-06-01,510
1619,2024-03-06,344
603,2024-02-14,180
1021,2024-05-18,78
782,2024-05-11,608
1074,2024-05-13,817
1796,2024-03-05,962
256,2024-03-09,446
1813,2024-02-22,104
1402,2024-01-13,486
1915,2024-02-01,946
33,2024-02-24,325
392,2024-07-28,735
1967,2024-07-26,505
1869,2024-07-05,11
1484,2024-05-12,484
286,2024-05-02,635
897,2024-02-20,623
1175,2024-01-31,584
1680,2024-04-01,405
1024,2024-01-09,281
1108,2024-05-28,840
227,2024-06-19,757
1794,2024-06-17,795
546,2024-04-05,799
1499,2024-02-17,118
1949,2024-03-08,909
1920,2024-02-20,137
447,2024-06-11,173
606,2024-05-19,436
1921,2024-04-15,211
282,2024-07-14,516
535,2024-02-07,542
1295,2024-05-20,958
943,2024-04-15,231
963,2024-04-26,603
1960,2024-06-30,907
1123,2024-01-20,900
1448,2024-02-10,480
1533,2024-05-15,495
1246,2024-04-15,556
914,2024-01-23,194
1400,2024-04-20,53
541,2024-02-26,222
1216,2024-04-08,837
1571,2024-07-02,558
707,2024-01-27,361
584,2024-05-28,504
708,2024-06-17,749
1280,2024-07-09,31
160,2024-05-01,159
493,2024-05-14,775
355,2024-01-28,920
479,2024-05-05,347
1109,2024-07-01,746
361,2024-01-31,45
767,2024-04-28,697
1299,2024-03-05,527
790,2024-03-14,338
1338,2024-01-19,429
976,2024-05-17,264
499,2024-01-02,777
1741,2024-03-31,671
733,2024-05-18,691
851,2024-02-21,354
575,2024-06-29,747
1098,2024-06-05,452
1188,2024-02-16,839
659,2024-07-07,52
278,2024-04-26,2
1392,2024-04-25,916
144,2024-03-22,622
272,2024-03-06,30
429,2024-05-26,727
1242,2024-07-16,667
1855,2024-03-22,655
1774,2024-07-25,143
1210,2024-07-28,761
1270,2024-05-14,811
1847,2024-02-21,800
1969,2024-06-10,951
454,2024-01-20,476
1096,2024-04-11,211
625,2024-01-08,803
111,2024-04-02,508
1926,2024-06-06,537
106,2024-07-14,239
829,2024-01-17,966
1991,2024-02-04,549
1300,2024-04-19,687
1784,2024-02-12,38
1598,2024-04-29,314
1408,2024-05-30,566
399,2024-01-05,282
1813,2024-01-06,793
567,2024-07-14,795
455,2024-02-02,394
1665,2024-04-11,875
1147,2024-01-10,382
285,2024-06-04,335
42,2024-05-17,880
1335,2024-02-25,431
352,2024-02-03,907
1508,2024-02-05,970
1614,2024-04-23,622
318,2024-07-17,429
47,2024-04-08,667
391,2024-01-04,291
1128,2024-02-16,736
944,2024-05-25,791
1269,2024-03-14,967
610,2024-06-06,566
1925,2024-04-17,443
623,2024-05-02,624
1901,2024-03-10,931
1578,2024-07-08,212
925,2024-07-03,823
1253,2024-02-10,673
1764,2024-05-17,398
1490,2024-03-02,509
1545,2024-07-07,860
1184,2024-06-29,941
36,2024-02-19,54
372,2024-03-29,546
1249,2024-01-08,518
1831,2024-05-02,275
699,2024-05-24,247
901,2024-06-23,822
1987,2024-07-08,529
979,2024-04-23,808
1375,2024-07-06,357
1676,2024-06-05,750
117,2024-06-26,74
922,2024-04-07,862
1343,2024-02-25,394
223,2024-06-26,896
1182,2024-06-03,178
812,2024-05-03,899
1008,2024-03-27,696
333,2024-04-27,362
131,2024-04-01,852
1526,2024-07-17,31
1301,2024-01-28,89
619,2024-02-12,919
1448,2024-04-27,901
1902,2024-01-30,903
984,2024-03-11,197
1508,2024-06-20,474
292,2024-07-26,329
1027,2024-06-17,246
145,2024-04-07,238
87,2024-04-12,25
935,2024-03-31,892
12,2024-02-22,878
1317,2024-07-28,717
1834,2024-06-01,268
1067,2024-04-17,959
215,2024-03-10,718
10,2024-06-27,659
1852,2024-01-13,672
101,2024-07-03,407
1780,2024-01-25,99
200,2024-06-11,231
516,2024-02-18,771
1784,2024-03-31,752
1769,2024-02-29,418
1973,2024-06-14,77
1460,2024-05-01,325
1133,2024-03-13,684
625,2024-01-17,611
1672,2024-07-01,723
282,2024-04-02,493
1963,2024-02-01,764
1832,2024-07-24,923
1549,2024-05-18,914
1816,2024-03-19,419
1254,2024-01-29,130
415,2024-01-09,506
774,2024-01-21,872
747,2024-01-02,273
738,2024-01-25,336
1106,2024-03-25,84
524,2024-01-13,761
778,2024-04-11,380
1592,2024-03-03,60
761,2024-02-26,158
1382,2024-04-13,552
1172,2024-01-10,157
5,2024-05-03,218
199,2024-05-17,702
1610,2024-04-07,164
437,2024-05-01,801
500,2024-03-18,39
163,2024-06-13,940
1240,2024-05-06,759
1405,2024-03-27,416
537,2024-05-28,437
668,2024-02-28,126
1504,2024-06-03,43
1506,2024-02-08,98
1996,2024-06-21,144
547,2024-03-09,94
974,2024-06-28,926
1445,2024-06-17,916
1458,2024-03-10,895
1091,2024-02-09,151
1127,2024-02-27,385
1825,2024-05-06,743
1771,2024-05-27,607
1263,2024-05-22,347
538,2024-07-23,82
1247,2024-05-29,962
360,2024-06-02,948
61,2024-04-04,13
18,2024-01-19,775
76,2024-05-27,910
1243,2024-01-10,129
496,2024-06-17,413
1747,2024-01-21,437
1836,2024-02-26,30
1985,2024-02-14,558
587,2024-02-04,642
574,2024-02-22,721
870,2024-07-16,953
1162,2024-05-21,852
1159,2024-01-12,770
942,2024-07-04,287
799,2024-04-08,700
1625,2024-02-06,681
238,2024-01-13,468
1973,2024-03-26,373
1416,2024-02-22,407
1073,2024-05-17,9
1523,2024-04-19,367
1095,2024-01-13,690
1809,2024-04-29,767
623,2024-04-04,775
1450,2024-03-05,920
1293,2024-01-01,77
1295,2024-02-04,997
1388,2024-07-21,729
614,2024-05-05,162
1541,2024-01-11,919
1714,2024-05-19,251
1851,2024-02-27,747
1367,2024-01-28,914
1290,2024-07-16,119
1170,2024-04-09,199
728,2024-05-06,987
16,2024-05-04,135
1427,2024-02-24,266
1801,2024-06-19,447
966,2024-05-08,805
690,2024-03-29,402
142,2024-02-09,760
456,2024-07-01,842
1341,2024-06-02,806
1483,2024-05-09,121
332,2024-05-30,182
1078,2024-07-23,471
1091,2024-05-03,822
1760,2024-05-13,762
644,2024-03-25,110
867,2024-05-09,507
1622,2024-03-24,708
1044,2024-03-08,196
521,2024-02-23,7
1637,2024-01-05,979
384,2024-05-01,930
1329,2024-05-20,415
923,2024-06-21,206
1529,2024-07-15,361
1844,2024-02-29,865
1044,2024-06-10,735
451,2024-07-23,959
1377,2024-01-25,110
1848,2024-04-22,964
1154,2024-04-19,226
1060,2024-04-14,785
292,2024-02-17,903
126,2024-02-09,869
1567,2024-06-04,996
460,2024-01-06,345
289,2024-04-17,179
1566,2024-06-14,353
919,2024-06-11,755
1869,2024-03-07,834
1864,2024-06-29,359
1927,2024-07-13,150
59,2024-03-19,799
531,2024-03-06,339
1098,2024-03-18,918
462,2024-01-05,327
64,2024-07-11,803
421,2024-04-22,505
558,2024-04-11,97
495,2024-07-08,964
919,2024-05-21,455
1066,2024-06-13,141
1989,2024-07-11,319
1645,2024-07-28,127
468,2024-06-11,996
1731,2024-03-27,450
573,2024-03-20,355
1655,2024-01-11,337
919,2024-02-05,539
65,2024-03-07,220
119,2024-07-04,533
1495,2024-07-08,167
552,2024-01-25,994
1162,2024-04-06,378
1936,2024-07-17,37
295,2024-05-15,422
1818,2024-06-10,558
1059,2024-03-09,23
1658,2024-04-22,512
1430,2024-02-16,564
1165,2024-07-10,51
374,2024-04-12,607
1799,2024-07-16,244
1927,2024-04-20,46
1176,2024-05-17,526
1224,2024-07-26,621
1425,2024-03-23,308
179,2024-06-27,48
1344,2024-01-05,813
1182,2024-06-22,797
1477,2024-01-01,382
968,2024-05-07,705
1357,2024-04-04,967
1234,2024-05-30,256
671,2024-04-11,355
1990,2024-01-17,733
760,2024-07-22,116
1095,2024-04-07,723
1075,2024-03-04,686
1011,2024-07-17,316
242,2024-01-05,943
1872,2024-04-10,121
496,2024-04-25,552
1115,2024-05-14,94
170,2024-01-12,45
921,2024-05-18,968
754,2024-07-18,490
587,2024-06-26,886
229,2024-05-04,838
1157,2024-07-07,777
990,2024-03-02,848
1053,2024-01-09,804
676,2024-04-04,57
356,2024-05-04,358
270,2024-04-02,753
345,2024-03-04,600
753,2024-01-20,816
688,2024-02-29,140
1485,2024-02-26,131
1706,2024-03-18,959
846,2024-05-16,372
1045,2024-01-18,152
816,2024-04-28,323
171,2024-02-13,949
937,2024-01-10,299
133,2024-04-01,784
861,2024-03-16,116
1643,2024-01-15,383
1415,2024-01-02,485
706,2024-07-24,40
717,2024-07-28,592
253,2024-05-12,851
316,2024-04-18,223
615,2024-07-15,2
1576,2024-06-28,186
1679,2024-02-10,782
1395,2024-01-01,343
544,2024-06-25,301
108,2024-07-28,773
1201,2024-06-24,907
322,2024-07-18,359
1958,2024-02-22,837
1421,2024-02-25,524
390,2024-05-20,368
1530,2024-06-03,751
1842,2024-04-01,347
1900,2024-05-19,189
1935,2024-05-30,909
1615,2024-05-20,994
1577,2024-03-31,559
394,2024-01-26,224
1235,2024-05-20,393
1579,2024-05-21,259
40,2024-01-23,867
697,2024-02-05,135
1004,2024-01-08,502
1095,2024-01-19,388
574,2024-01-20,956
1865,2024-01-21,355
1706,2024-03-02,737
1054,2024-04-09,119
1658,2024-04-04,177
1861,2024-07-19,489
683,2024-05-16,210
1375,2024-02-13,182
714,2024-05-25,65
1854,2024-04-13,505
196,2024-06-27,548
337,2024-05-28,860
104,2024-04-22,127
553,2024-01-05,885
1081,2024-07-19,889
1944,2024-01-25,571
801,2024-06-14,911
1484,2024-06-04,849
1680,2024-05-20,820
408,2024-01-26,538
1299,2024-04-13,667
920,2024-07-27,840
389,2024-02-07,945
1125,2024-04-12,602
961,2024-01-08,592
1884,2024-02-12,265
720,2024-06-25,154
1432,2024-03-20,75
1186,2024-05-01,364
648,2024-03-17,618
234,2024-04-03,792
1128,2024-06-21,841
152,2024-04-26,364
1929,2024-05-08,429
1827,2024-04-01,893
1474,2024-02-22,667
319,2024-01-27,633
57,2024-01-14,204
648,2024-07-26,793
1943,2024-03-14,612
1402,2024-02-11,114
1246,2024-07-21,636
793,2024-02-02,964
343,2024-06-17,766
604,2024-01-10,269
1664,2024-02-03,803
1933,2024-03-02,758
144,2024-01-07,887
1933,2024-06-13,488
734,2024-06-29,615
701,2024-01-19,515
689,2024-07-03,633
1493,2024-07-14,616
848,2024-01-31,931
346,2024-07-10,232
53,2024-02-27,467
1143,2024-05-22,954
1973,2024-03-29,291
1351,2024-07-02,644
1009,2024-01-16,499
488,2024-03-10,447
817,2024-07-23,733
1602,2024-07-25,511
52,2024-06-25,113
248,2024-02-24,511
1273,2024-05-19,921
743,2024-04-12,469
632,2024-05-05,652
1744,2024-01-25,362
679,2024-01-08,633
252,2024-01-07,230
1154,2024-07-18,36
175,2024-03-20,974
592,2024-05-27,212
667,2024-06-26,623
991,2024-06-11,321
140,2024-05-27,516
126,2024-04-26,968
622,2024-04-03,342
526,2024-05-28,525
129,2024-03-13,560
866,2024-07-06,760
1661,2024-03-03,993
1192,2024-01-06,192
1244,2024-02-13,561
1244,2024-05-14,348
693,2024-04-30,929
1019,2024-01-05,352
1729,2024-02-08,435
746,2024-04-24,515
1468,2024-02-03,858
841,2024-04-27,572
1224,2024-04-22,707
823,2024-04-20,399
1649,2024-06-28,754
101,2024-05-18,534
99,2024-07-05,839
1203,2024-02-05,388
1301,2024-07-15,430
1183,2024-04-13,953
1613,2024-04-25,584
349,2024-03-03,117
550,2024-05-31,425
295,2024-06-25,857
1514,2024-05-17,46
1458,2024-01-02,213
1804,2024-06-02,621
134,2024-04-18,212
15,2024-03-16,283
1841,2024-03-29,441
1577,2024-04-05,943
37,2024-04-18,281
1185,2024-02-18,982
1307,2024-06-12,965
1642,2024-04-16,529
185,2024-01-19,784
1147,2024-07-03,50
1939,2024-03-04,539
205,2024-06-08,101
1897,2024-06-18,526
1675,2024-06-08,452
151,2024-05-28,840
97,2024-06-18,219
849,2024-02-01,338
1628,2024-05-04,905
1305,2024-07-12,18
99,2024-01-16,510
1151,2024-05-21,723
759,2024-01-08,512
1554,2024-02-05,138
685,2024-03-23,542
572,2024-07-23,329
1099,2024-04-07,962
1176,2024-07-11,262
851,2024-04-14,22
956,2024-03-17,833
696,2024-02-27,916
644,2024-06-19,340
252,2024-04-23,383
297,2024-03-16,777
44,2024-01-30,408
832,2024-03-01,823
357,2024-03-13,662
1082,2024-07-07,706
1974,2024-07-28,407
919,2024-03-11,465
960,2024-01-29,685
288,2024-06-28,206
1882,2024-01-22,371
378,2024-07-20,99
1342,2024-03-09,176
1214,2024-05-25,753
1739,2024-03-26,248
1484,2024-01-14,503
810,2024-07-26,963
648,2024-04-01,34
863,2024-06-27,50
26,2024-04-26,346
949,2024-03-23,129
1698,2024-02-13,235
1775,2024-04-27,842
729,2024-04-28,286
1958,2024-03-24,986
1164,2024-05-03,457
706,2024-04-22,741
609,2024-04-02,647
1375,2024-03-05,688
565,2024-07-03,135
151,2024-05-07,522
357,2024-07-24,631
1391,2024-01-28,383
1509,2024-06-29,123
1782,2024-07-24,234
164,2024-01-20,341
1102,2024-01-03,344
1367,2024-04-02,123
323,2024-03-10,665
1333,2024-03-12,837
1246,2024-02-25,1
524,2024-02-11,51
866,2024-03-22,727
1098,2024-01-21,588
640,2024-03-30,920
374,2024-07-22,975
200,2024-06-05,708
186,2024-04-06,726
391,2024-02-16,212
503,2024-02-05,553
1088,2024-03-29,363
1262,2024-05-01,91
1166,2024-03-30,98
116,2024-03-31,560
1857,2024-07-05,48
1721,2024-03-19,520
907,2024-02-15,735
1150,2024-06-02,556
1497,2024-04-04,182
1993,2024-03-17,347
883,2024-04-24,908
1553,2024-02-28,738
1958,2024-04-04,877
1740,2024-04-11,884
420,2024-03-09,446
1946,2024-06-28,129
1839,2024-03-26,759
177,2024-04-26,163
328,2024-03-20,781
1959,2024-06-05,992
236,2024-04-03,852
330,2024-02-09,83
915,2024-06-07,867
349,2024-05-20,216
367,2024-05-09,442
268,2024-02-22,832
1936,2024-01-26,337
894,2024-05-09,348
1619,2024-07-03,654
1250,2024-01-21,189
180,2024-06-30,883
1028,2024-07-20,869
1035,2024-03-10,979
1617,2024-06-19,336
1671,2024-03-20,465
920,2024-07-05,571
1693,2024-07-15,964
1596,2024-01-03,816
970,2024-01-25,845
234,2024-02-14,369
333,2024-02-04,657
1729,2024-06-17,586
793,2024-02-16,840
1270,2024-04-04,440
1490,2024-01-14,272
1432,2024-06-29,844
785,2024-01-24,116
336,2024-07-27,150
1665,2024-06-30,239
943,2024-01-03,707
630,2024-06-26,425
1989,2024-05-29,793
1958,2024-07-22,254
993,2024-02-08,831
1799,2024-06-29,525
1835,2024-01-12,216
1832,2024-03-09,124
517,2024-06-17,151
1623,2024-07-21,157
1681,2024-06-15,664
988,2024-01-22,401
574,2024-07-15,839
1672,2024-06-21,638
1083,2024-06-27,869
1688,2024-01-02,443
955,2024-06-21,922
548,2024-01-20,500
509,2024-05-28,515
1403,2024-05-10,632
1679,2024-01-03,284
1559,2024-05-13,611
1233,2024-03-05,435
1831,2024-07-13,323
1141,2024-07-25,997
1758,2024-07-01,15
674,2024-03-06,330
859,2024-03-11,475
913,2024-01-23,178
329,2024-05-25,528
1257,2024-06-22,272
144,2024-06-17,857
1600,2024-07-02,881
1023,2024-01-01,343
398,2024-06-01,466
113,2024-03-22,774
1969,2024-04-22,775
135,2024-04-16,262
1283,2024-05-05,98
148,2024-04-13,380
313,2024-07-03,546
1720,2024-03-05,53
1683,2024-02-16,165
1835,2024-07-26,281
829,2024-01-06,267
1244,2024-04-20,412
727,2024-06-07,532
1298,2024-05-22,212
1339,2024-06-24,874
1772,2024-06-13,515
1932,2024-02-08,71
1157,2024-06-30,910
1906,2024-06-20,145
924,2024-06-04,491
1177,2024-06-28,279
1857,2024-06-30,225
1237,2024-07-18,633
1296,2024-07-17,166
205,2024-01-06,206
1934,2024-01-10,527
82,2024-03-26,901
971,2024-01-03,984
1071,2024-06-27,292
1370,2024-07-07,541
69,2024-07-17,881
135,2024-04-20,915
590,2024-07-14,383
214,2024-01-26,301
815,2024-07-21,439
737,2024-05-02,373
1833,2024-04-22,136
528,2024-02-27,624
198,2024-03-28,621
963,2024-02-21,530
1438,2024-02-22,226
281,2024-01-26,162
1687,2024-02-04,410
1976,2024-07-22,897
1500,2024-03-20,923
764,2024-05-06,26
824,2024-04-17,167
1747,2024-03-18,754
895,2024-06-08,244
1057,2024-04-08,108
1354,2024-07-27,21
1244,2024-03-04,229
499,2024-07-18,360
287,2024-03-15,795
749,2024-04-13,625
1316,2024-07-04,66
1942,2024-03-03,548
1447,2024-06-10,900
887,2024-01-04,798
1840,2024-05-08,397
748,2024-04-26,269
1256,2024-02-05,388
919,2024-06-07,529
1334,2024-07-09,585
735,2024-03-21,211
394,2024-04-14,517
51,2024-07-13,731
1003,2024-06-11,319
142,2024-03-25,30
1016,2024-01-10,916
1064,2024-04-01,716
1629,2024-07-22,44
1121,2024-07-19,795
1953,2024-05-13,373
767,2024-04-26,194
828,2024-05-11,279
1830,2024-04-13,383
1607,2024-06-24,192
957,2024-05-28,78
1480,2024-06-06,153
34,2024-02-14,688
1966,2024-05-27,235
1132,2024-05-11,632
1697,2024-02-06,69
60,2024-02-07,259
1966,2024-02-04,560
904,2024-02-11,106
666,2024-01-01,91
1150,2024-01-16,236
1367,2024-06-22,44
373,2024-01-31,582
178,2024-07-02,852
724,2024-05-28,553
1768,2024-06-09,665
981,2024-06-20,599
1238,2024-02-16,535
1862,2024-07-08,271
1397,2024-07-07,166
461,2024-04-01,877
1566,2024-03-14,915
1685,2024-06-14,489
547,2024-05-26,704
1225,2024-03-29,745
1637,2024-04-10,473
1636,2024-04-04,523
1181,2024-05-21,29
619,2024-06-28,709
1853,2024-05-11,629
817,2024-06-05,659
1918,2024-07-05,943
1597,2024-05-07,697
18,2024-01-02,438
1878,2024-01-06,168
1162,2024-04-02,597
305,2024-07-14,770
797,2024-07-20,376
551,2024-07-26,52
1645,2024-05-28,607
1491,2024-02-05,723
1188,2024-06-30,163
578,2024-03-24,235
1545,2024-03-17,455
874,2024-04-01,460
1729,2024-03-12,3
706,2024-04-11,361
750,2024-07-11,485
1499,2024-02-21,899
1133,2024-05-24,680
315,2024-02-14,13
934,2024-05-25,835
422,2024-07-20,802
1315,2024-06-03,14
374,2024-03-03,66
13,2024-07-18,459
1181,2024-01-04,546
268,2024-04-30,225
688,2024-01-10,737
356,2024-04-05,92
1478,2024-05-12,10
324,2024-06-30,687
934,2024-01-28,252
1207,2024-02-18,450
20,2024-01-14,111
1568,2024-06-20,773
1641,2024-02-11,573
1813,2024-06-09,526
1332,2024-04-04,284
1406,2024-04-24,954
1684,2024-04-01,602
836,2024-03-23,376
1734,2024-07-26,94
232,2024-05-03,607
1030,2024-03-17,242
538,2024-02-11,503
8,2024-05-16,669
191,2024-04-04,986
1959,2024-06-08,333
385,2024-03-09,296
1751,2024-01-13,45
788,2024-04-11,921
1269,2024-06-01,268
1208,2024-05-15,41
517,2024-04-01,778
1339,2024-06-15,366
1548,2024-05-24,646
456,2024-02-26,669
1877,2024-06-15,920
839,2024-01-07,394
461,2024-01-07,261
1654,2024-05-06,632
961,2024-05-29,459
1404,2024-06-24,604
1896,2024-01-05,855
1310,2024-04-14,110
342,2024-05-09,805
348,2024-05-07,674
1674,2024-05-24,294
1805,2024-07-20,458
447,2024-03-01,595
1209,2024-05-07,192
29,2024-05-01,183
1696,2024-07-10,763
1416,2024-06-27,867
1959,2024-07-25,925
140,2024-07-13,84
1220,2024-03-16,65
838,2024-04-23,508
795,2024-02-22,455
1939,2024-07-19,179
187,2024-07-09,536
1789,2024-05-13,838
329,2024-04-19,417
515,2024-03-16,343
1922,2024-04-03,611
1141,2024-07-19,570
1065,2024-07-21,133
1901,2024-06-01,63
1519,2024-04-30,818
137,2024-03-23,951
1866,2024-01-31,761
1639,2024-06-26,537
847,2024-02-19,216
695,2024-01-02,120
1558,2024-06-17,265
728,2024-07-25,519
1524,2024-05-19,829
736,2024-06-16,558
239,2024-05-08,106
1319,2024-03-21,268
1705,2024-02-21,761
620,2024-03-07,578
1724,2024-04-11,179
1069,2024-06-27,580
1606,2024-07-10,424
1389,2024-05-02,110
1520,2024-01-04,487
98,2024-07-07,235
75,2024-01-08,393
377,2024-01-09,526
1188,2024-01-19,923
1306,2024-03-25,956
1718,2024-02-29,374
427,2024-05-15,596
250,2024-01-16,696
1240,2024-05-18,962
712,2024-01-30,563
1739,2024-03-15,189
461,2024-02-11,760
1204,2024-07-10,121
62,2024-01-05,853
1948,2024-04-18,905
49,2024-04-24,936
172,2024-03-11,852
1184,2024-07-25,378
924,2024-03-15,795
1125,2024-06-07,163
1415,2024-02-02,328
179,2024-06-25,624
113,2024-03-16,177
1740,2024-02-02,267
271,2024-02-19,83
51,2024-01-05,460
1535,2024-06-22,233
1004,2024-02-27,368
1859,2024-02-25,480
233,2024-01-16,585
1310,2024-05-29,381
169,2024-07-28,145
1465,2024-01-12,358
839,2024-01-05,99
727,2024-04-19,397
1308,2024-01-04,970
1654,2024-01-22,477
758,2024-02-17,979
1356,2024-04-15,916
1919,2024-01-30,995
839,2024-05-21,739
1317,2024-02-29,448
1536,2024-04-26,170
485,2024-04-06,550
741,2024-07-18,115
1768,2024-04-15,252
1940,2024-03-18,661
1840,2024-04-14,393
901,2024-07-20,734
1274,2024-04-02,82
466,2024-02-05,949
484,2024-01-23,664
1952,2024-06-03,454
1443,2024-02-14,96
1668,2024-07-16,109
513,2024-05-16,88
1314,2024-05-05,979
973,2024-02-28,527
1274,2024-02-19,784
255,2024-05-07,8
944,2024-01-06,812
1395,2024-03-18,203
238,2024-04-29,928
1729,2024-03-11,654
1963,2024-04-16,915
121,2024-05-24,656
434,2024-05-13,615
21,2024-02-10,854
207,2024-01-09,947
458,2024-07-27,471
953,2024-04-22,239
1619,2024-05-07,919
1698,2024-07-13,501
184,2024-02-08,202
1079,2024-03-10,370
1247,2024-06-13,667
864,2024-05-15,165
813,2024-03-18,553
286,2024-06-08,395
121,2024-06-12,426
441,2024-03-07,166
1277,2024-01-29,831
1078,2024-03-21,852
521,2024-02-20,622
266,2024-04-23,255
1633,2024-06-28,271
781,2024-04-10,718
1765,2024-01-10,908
907,2024-04-01,248
1760,2024-04-13,796
360,2024-03-24,949
1439,2024-06-30,338
1489,2024-02-19,40
1598,2024-02-07,336
1345,2024-07-26,574
102,2024-03-22,295
50,2024-06-25,112
196,2024-07-26,197
1524,2024-01-17,939
1414,2024-05-15,538
288,2024-05-03,144
1765,2024-02-22,447
1929,2024-02-23,564
1105,2024-01-07,996
1505,2024-01-08,953
1512,2024-02-14,776
104,2024-02-02,452
1483,2024-07-22,419
29,2024-05-31,544
1661,2024-05-22,560
667,2024-05-28,947
1553,2024-07-15,201
1754,2024-03-17,560
1912,2024-01-10,467
